structural_pattern_signature,full_consequence_signature,scenario_count,ordinary_scenario_count,observed_candidate_scenario_count,unobserved_candidate_scenario_count,structural_seen_in_ordinary,full_seen_in_ordinary,novel_structural_vs_ordinary,novel_full_vs_ordinary,D_total_min_kg,D_total_mean_kg,D_total_max_kg
c09d230a26040e6cea429aa3c371908ea369ec83dce13bbb492f5b64417b2577,7892e2c7859ee14c3662fc275ecd8b22e40d4cd7d8b0a1dbafad67457a42fbbe,1,0,1,0,0,0,1,1,36.8218640045823,36.8218640045823,36.8218640045823
c301a4313493ae9358d6e8fd74542adb6c5fbcf6a799ecd3de4c4a57b42a70c3,3456153d56dc56e428f7664ffeb8d9df0dfc342be39168d1cb9de0d1b140f5e2,1,0,0,1,0,0,1,1,577.966887597851,577.966887597851,577.966887597851
c36412dec0afd750e403f979142bd66f98c3d7aa5b1b809084c2a8d6364e221d,8b07fed3d1b64cbc26a892c62e64cdf034b7383ffe73d602427e565aa1cac52c,1,0,1,0,0,0,1,1,319.122821373046,319.122821373046,319.122821373046
c4d94628a0b785883cabf55f6e9df61c9ee6a2463cab887bca2fe65bcf70d274,a480729cc46655d6869bfeb7c2496947785b73b11619032848a520d9451ba0ba,1,0,1,0,0,0,1,1,250.388675231159,250.388675231159,250.388675231159
c512d66d9e1225df8a1833cd65d7a460f315c37d25b579898e606e8842908ddc,01898608084a9660d3b27a2aacaf72146b6949cc8d2d5b71aabbdbd95b38b8aa,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
c556ef20c0373fdcd2d358a3a0ca39fbb8f7d50be69f4ff86620ec7a3a91d5c6,8c7b7fadd23fb2ea5f80f399d5066b1767243a2cde453a8c11641da408aa5de1,1,0,0,1,0,0,1,1,440.225840765895,440.225840765895,440.225840765895
c5c77aba16092e4089883696a36813737fb83fabcd698673c97a111f2309bbb4,bfd2120d276ab14ed09b18934959fb14df5ad4fb86ab8b6bfa99847a67664852,1,0,1,0,0,0,1,1,164.470992553801,164.470992553801,164.470992553801
c64fdc02e30924988124249cbdd8dcfc1f4f8924fe5f7e259e699548a582102c,cc4b50e26837e462dbdbe3feb959a471f8babae64892ff8b282e950b21d9b545,1,0,1,0,0,0,1,1,553.418978261462,553.418978261462,553.418978261462
c6a9cd8b4004353eaf7650cf19d25772f9e10dee0f0fbbc1192229930a94c5a7,22280ed359d28d140e2bef3040b02dc57f1dc9871d2a52a27d8e93dd6715890c,1,0,1,0,0,0,1,1,405.313258598587,405.313258598587,405.313258598587
c6bc4c832e694cdf751bff4173900e8b3f54850ac6e3f70eb1189a37a563f441,3248f11411e93ef0dc5fcda2de9e9865392e7ef81bcf93b0e8ddb007f2a08248,1,0,1,0,0,0,1,1,345.307257998527,345.307257998527,345.307257998527
c6e8c9846a0a876f86df0785fd9acc70e78b1ca4da6a442cc078aeafff9c945e,049dcad09ce145f846d7195556b4cf685ef70f5e1f6e7c7f728b295708e94115,1,0,1,0,0,0,1,1,177.563210866541,177.563210866541,177.563210866541
c6f0bcc879a24184a2c41c262b17b3e630070384121e3085acc439d2f5b0efe2,09de5a534bee22d4dad6c9d9bab050c31602a33dbc87f4b2369c1d64055993f3,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
c774f6fbf0b9dc88053fba43e8900e3cef2b84da31a5459b8b9b46273c01900d,f1a067549a1174c3cc1302d71146ff6e4d4178fd78a1d03bf0b27a37748283e2,1,0,0,1,0,0,1,1,564.87466928511,564.87466928511,564.87466928511
c8a665d2c309f90600951ef373e2c6a099aa178e5f3ff50745fcbd38362bb484,89b53f6fa8a674b06a028bf6b8949fdba6f5c01c182c8d66b279faabc819ad13,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
c8b72fbe9eed57776fd326c965e1ec47e7d26f0e6741cb09456bf88d820db747,8a11e547cb8190a44e1e16ae986149ebfd72fb6f478500391c12a4e92dec5e7f,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
c8cd737ad1f13dae8ffa27b44d0bcc0aae87241ac930a52e7b43ff19b0e885a2,8f83ccd0175e68cccc684b5896bd2f1c843c7384ce87e273a88354d76273f925,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
c9289cc2efee090870b6045b9c6cb69ee210eb38ea5879c93ff922d240e1c09d,9a1ecd9c7dde4a512b297aa14219ae906746830bb84aa0b09d9dc194903e5ef0,1,0,0,1,0,0,1,1,602.514796934239,602.514796934239,602.514796934239
c968d6643e6750f43681fab6b16022a85df8cb910525498fbad75066b9b9ec0e,c553dcc5477dd98f3404c5f09bff79858d54656946d7f927949a732c9d150446,1,0,0,1,0,0,1,1,547.963887297821,547.963887297821,547.963887297821
c98bae64e4d71763d9ccf96cdf9d311a4dee5fbe588acc8886938526f8622df2,cc97eda2ba42f44ba79a613f453e499ad71e4a02ea76372c46623aaa4c418934,1,0,0,1,0,0,1,1,167.471292583804,167.471292583804,167.471292583804
ca2db2053c0a76e6460dc0c7576a2a208c62d7a0a07e923eb03b6fb0b266076d,318903ca88e612f79df6148feb33803f9a0b8b79bd47a9d238827e31bddba483,1,0,1,0,0,0,1,1,88.3724736109974,88.3724736109974,88.3724736109974
ca5da31a9fbd529ca60f3132204778195eebf2b27ed3a5c2ab2756bfdac72325,448f1f9d2f5f50d7cf8b6f3a0bd2d2c40b48f74515e27c8131f2cd7a3ea67747,1,0,1,0,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
cbc9498583e83415eb034c0ca95a9d7689572d12efdea1bfb9e70971b56af47f,bd686c02166522291fa162c4c05fe62487c15c01fd6fd6ba5c25f0a84cd89c38,1,0,0,1,0,0,1,1,139.923083217413,139.923083217413,139.923083217413
cc736c4c6420dbbc057deca19fdbd3010c9b8518fec51bfcd872f571a2ef295b,75e4b7cf4578cba53612348ce99c3468c7e43de4af4e78bb690f192c1780dada,1,0,1,0,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
cc82854dbc2359930a5925d4ca2d59446667c49c45b6a32930780fa3c6509b73,38359814cf7727442875f537ce12e4582d7a4fbed212d1bc3beec32fc9a16848,1,0,0,1,0,0,1,1,410.222840465865,410.222840465865,410.222840465865
cc8d15ec47513fded62014a44f6c0619716f34730cb8b50b0b35c07bdeab85f5,df6d51dc373af83dd6a78d5d4ac47db79ea1570d9b7b6a11dd9fb28a368c67c5,1,0,0,1,0,0,1,1,499.959086817773,499.959086817773,499.959086817773
ccf374dafaa5f3c72a05a86211dbda8e5558faa69bd22625cee1a09b002aaa63,3c540c742a18fb6f0d45477dc37b7863c8095549476b86fbb222cc6dd0457b2f,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
cd58a218d1d131b617e02e44cbd61bad7eaa853f2b98af8505cbd2d2a8f1ac43,ee9c6969d86a604e34a52a9249fd76dd24ecf4517c29eb89ca74001b63c6e10d,1,0,0,1,0,0,1,1,438.862068024984,438.862068024984,438.862068024984
cd622071841113f563a39e682eb6828bec07fc1afec70abd2b1751f27b016600,0d8eb8cfc941bda2e8302f6bbad7bde9bf0e273a4f9aad0b1687354feb93c953,1,0,1,0,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
cd8bed14d33fc1dfb18565477ef23526bbb2d3d1852b6299d99b59548130fb58,b25d1824dd04c59200ee52296072b9aa7802a5609dc571c5d5911529d7510493,1,0,1,0,0,0,1,1,482.502795734119,482.502795734119,482.502795734119
ce66c00d318d4714a188fbe001a01947a1da4004ae8bde568bff2729d735502b,85b6f56e9537709cd599d8799ff8070925909aebcda545d57d55f63b928dc4cc,1,0,1,0,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
cf5ce9ab372b1ce387ec1e02518463686ea0fc090323ff91df7022d2b8e82228,94ca0d067b6d3a02c350ebe2f5d50f3ea4630674dc6b612a5a31c1e67ce8ea9e,1,0,1,0,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
cfcf6ee4f45d0f429987cf2ca3c79c8d9db6a21589e75ffb43fde76c2a0ca15d,06cc190cdc757abf3c9ef8a42ded4e577f29fce4965aa8cc39fd71a025abbe7b,1,0,1,0,0,0,1,1,405.313258598587,405.313258598587,405.313258598587
cfe749b5fc95e18a47f115aed2a1a2c7437466b6be2df224da818fe1eed87d5b,7dbc03670aa19a8bdd6c05e382f8cfbad121fc48606de385078f30fa89446809,1,0,1,0,0,0,1,1,582.876469465128,582.876469465128,582.876469465128
d19ece4d3edc727dce2f491052f43fa5af7851647fa79655ac6c96a039b4afd7,059d5c5c724b7dfeb1d8924a0536a15a0ef12ceb69232b6b9846d87ace6ad765,1,0,0,1,0,0,1,1,591.604615006955,591.604615006955,591.604615006955
d1c51a639cc3bd2771ac4e731dbcd35de68d45f56395c5f487796cf8bd0ea7c6,bbc721ea7a3647cfe666e2d9cd93bf098c921731f3e03c02c6077f0576a71730,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
d1d325afaff6eb7e4d40ad3c73513038d30287030a168065f173f40a927248fa,f22aeea2e6953a7dfae9cf12eda336f8437df58da6e0661ad02d8fa0e444c6c1,1,0,1,0,0,0,1,1,263.4808935439,263.4808935439,263.4808935439
d230911fffb764ca04b4bcf9b6a355ff063980ec435d15a4629b8c96db855c42,b8c61ab4b00908fb17a622c680a74d379feed71c2d566f9f7859dda37cef1979,1,0,1,0,0,0,1,1,405.313258598587,405.313258598587,405.313258598587
d386cb1fb80bc08c543e84cfbbb4789b6ef21008694b945310f676c0e71f930c,98eb7e7e4ad6faac9fd58fcffbd7e8954f4fad95300a574c918d89c0a734ff3c,1,0,1,0,0,0,1,1,405.313258598587,405.313258598587,405.313258598587
d3f8c8e73bee5e77c8c3b83ea1e24a1073839ddbc314363479084110ebc9b13b,ed4cafb4654d8fc669ec4c5f1df7ca226e3663b1ce711b9ec14db5905e2107a5,1,0,0,1,0,0,1,1,127.103619452854,127.103619452854,127.103619452854
d504b2743beb1ac9777b8eeb74a624769b3cdb7c6fad257b0702dcc02ae18727,37f022b3649d7ff3ca00a74adf2d6a983ef0f713376739dfc0a818eaf10a5382,1,0,1,0,0,0,1,1,113.193137495568,113.193137495568,113.193137495568
d5a3b22ddea36e5a0a81d8acdb622a35d6e7616c329230667624de8ba4204d1f,77d71a00e85b77a93f8fb7f085b37bdcb637f0fe3e5e27949373dfb36cc6eb1c,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
d60e6082511d78dc483e8929c332d7c91b331f9129ef9750b37d776e2b33d50d,79778d66b85cc344710e02c04682e38a2d43283929e3ac3800e99227ac65db86,1,0,1,0,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
d665ea8f8285b61d604802f86b1dffb01bb5ed57746443f816f28bf1dbcf2d08,075caa709543e5f7bc7fa9d2c2cb224fe37e751f9bde1d9851468e256dee130b,1,0,0,1,0,0,1,1,355.126421733082,355.126421733082,355.126421733082
d7341cfd3f4a4a99aa41a186a326d93414f99a27773cf716723aebe52d380aa3,bf699d166059ab8e391c8102b281153c5cd8e072188d11dd23d30f4fc6766eb6,1,0,0,1,0,0,1,1,555.601014646919,555.601014646919,555.601014646919
d74696e5fee38aac51636035d94e858453b738b5228076c6e059aace7dca4c39,6c21389cd0f2d5476d8ac5206c5cf48a328c57d7b3858193f4860ffcb6466109,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
d79867c55e7700406b21ca4ee6561eb92e69903650760245ef67c8f98f7cfc02,b2b1be41ae36f030453375fa7641fde32414c6972886ad5540a977cfe020e85a,1,0,1,0,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
d9978cbc9a4d3a9112625c1c278ccd6e7377bc30f595ddc58316b64829f0e2ad,59e00d65edf7e24bd94fff94a44518635dd2c9d58e29dc412974fab7103139bc,1,0,1,0,0,0,1,1,405.313258598587,405.313258598587,405.313258598587
d9b637924a160b0a787fd2e01cef1ae8813e10fbf963c198031d7d3b832c7456,f9d1624356369211a3c8e098771a878c4d50f8b75647473fca929bd545246fc0,1,0,1,0,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
d9eff3e3973f8c7f2db8cf615bdadeda377770a049d87492ca59debecadaecc6,453ad14851d44f5a7b19ea4ae66d7be9b74459f34cff12cc69335138ed029c36,1,0,1,0,0,0,1,1,535.417178081444,535.417178081444,535.417178081444
da84c30f538b1cfc54017334b4ef4f84d0088afdc6660543395be8555e7f74ac,6a18ec3e4820c8530d6c9dd21784b252c3821e0bd79704c3feb972948da17188,1,0,0,1,0,0,1,1,388.947985707662,388.947985707662,388.947985707662
dba6355baf192f0361a5dc954eaaea0ad58cf60ed278f69e98d30885e12c4214,ac7ac9484fd4ddf396ee71b64aceb44f0e68b7bfb5e49379589c9ebb4a29dfbd,1,0,1,0,0,0,1,1,405.313258598587,405.313258598587,405.313258598587
dc93e2dc0fbf3d2fe373261c553af5ebffee9517bba12b171cc320aebeee0df7,ddcada05624f3ffd254f3fb0f10dc828b6785142d5df9f2423577ae17f47970e,1,0,0,1,0,0,1,1,239.205738755694,239.205738755694,239.205738755694
dcfaaaac97591590397b1c9bfa65831445a55b45684ed8d402fac9bf24d5ecb2,2f69aa1f4c0edb51823e5ec9eebadc32428656447ff701fe9828867e9ce24ee6,1,0,1,0,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
dd1db44b312de54f67b468facaed8b527cecb6029ee7bf15bb4589badb40754f,d7759af685e080e86d721a54e95576908e6365d67d36dccba9ce22e77b71f355,1,0,0,1,0,0,1,1,568.147723863295,568.147723863295,568.147723863295
dd4a0dd0b4ffdfa3bda2ad039eae640b6e12f30da89c7365211b80bf6cb93f24,ac5d330419f60add989d1bdddbdba56eeaa45e886a6a6be599afbaa2ca4a60bd,1,0,1,0,0,0,1,1,177.563210866541,177.563210866541,177.563210866541
ddebebc536e51eee302275db91683f5882acde08387a80c35c194af8375d5236,765752132ae0d094837cec4e843b3225ab987f134ea48de906a342d687385642,1,0,1,0,0,0,1,1,131.74044677195,131.74044677195,131.74044677195
e0ff2378caf98004b0f23b3cb9d3d44d81649c145bb3c63b7f33eac5c3de1f35,9db8e87623290f950a3e079606eb5896eec2249481062540baff7aeadba37563,1,0,0,1,0,0,1,1,520.688432479611,520.688432479611,520.688432479611
e106f903d8795e13589386581932bdadc84671eca635109ed3213e1483a8992a,6b91ce9744d0cd0136a2f4ace9ef75c0e8ae88324d6cbbaed62ce4bc2ae15607,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
e1aefc946f94167618aa669afc52d312c584089b99da63385ef31cc1bc71db19,36309b65389994b89a944b0a8091cdf2736ac3ac9eaaba5c744d7387172c991b,1,0,1,0,0,0,1,1,329.487494203966,329.487494203966,329.487494203966
e29f19fa36704102bdf293da53c01ee71ce67970cbdc0a7ee7ca085fc628b453,bd816d929a2d778ef6d84c4acdb8fa233ba30a8d07ad4443069d719c140077fd,1,0,1,0,0,0,1,1,183.836565474729,183.836565474729,183.836565474729
e2acbeb05c0ac87b2702fd857ea2deca412b81cbf7fa034b2e4a006453c67d67,c181c69f87dca3096ff13d5658842c6935cf9f8aaf22bc156f21e14cc1561cd3,1,0,1,0,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
e3a67c8750bae0f2c660b4a76f89a7a4e1a1a225f4e7384cd8750d6e9a772f25,85631115b56776e7ebb32091a883bd0be8d09c83ff580f60494e7148c080ba0e,1,0,0,1,0,0,1,1,597.605215066961,597.605215066961,597.605215066961
e46c561f4fcadf722c72ea10cdfe2e9452995ae3ebfe7e287ec6126f728a5b7d,b7bf5f6cd51ab683344a9e8caeba951c3c68ac0a1a433d7349849ca3a4a3c380,1,0,1,0,0,0,1,1,230.750347762049,230.750347762049,230.750347762049
e591ac6253d6ed3379a51e31ff9c57bfb99b75bd4083291f2defc5317722ef53,4afcd6499e457cd69f4ac7e03bf6a89cb75039dc8d02d001b480b58d52489eae,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
e5fe86d0dadabade7a730ad0e8014e9c4fc5bdf7cb099192f9a0579630e3d47a,d7cf6caa59ed853264ea8ed6e007acd2c02d3e031bd61e4cfcbed332ade73337,1,0,1,0,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
e62e4ff0d41b275e45002a7c90d22c10b5dabba9a0f58e7c24d6258319f119b2,93a8b1cec02dfaa1185a811d1c4d13ad2abe5b4823be43079c8e79b8cd6a10fd,1,0,0,1,0,0,1,1,223.11322041295,223.11322041295,223.11322041295
e67c0855a59f96dba40fb28bc06df0df8185f39da65035ad666dea30400ebdb8,74cb2faed98b419af814fdd5846a7647adb0fc49a208a15c044d740f9cb7e112,1,0,0,1,0,0,1,1,237.296456918419,237.296456918419,237.296456918419
e712330c0cf20350dd4c3d8de71eed8601bf49e4f899209b522c1d4871ab1fbe,45191b7317cbb9ff2bb817131e7bf2beeafc2efb250af14acb8fe68a86340707,1,0,1,0,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
e7a8cb3376c5d34ac40dac06d4978b97bfe51ea88df178517cb083ff303cfbc4,5aee6576dca33079d4613c62cf63731e9c51a16d4e3afa9d265408e54c7a7e2e,1,0,0,1,0,0,1,1,264.299157188446,264.299157188446,264.299157188446
e7fb0676b1272446ca0de351423ec95c7d02b78158ec1314eae8ffd18e8ec0be,01d6c4e9d3b2df2a549996f2f66efe217082a4dfb2d22906665c904d2bf962a1,1,0,1,0,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
e844ac1c70d93b3f4278ed9f984fbfa17cdb26ea2b90227faa4322c8e8cf5206,cb5870a502d21076ef38447760de0954938c2a22eab53d7c574d78d859d90db7,1,0,1,0,0,0,1,1,405.313258598587,405.313258598587,405.313258598587
ea3a06b521bf2e5ca9ae3fe465d8986f432c22ac5aee6e4bc6e0c2eb48178077,5521b2b30b641ba0e07f019ff7d07810e392a851d4c1de43ec9ab0fa250977b8,1,0,0,1,0,0,1,1,350.762348962169,350.762348962169,350.762348962169
eaf7d3a46d4b94f74ed9a8dca09b4f62f1df9b04b75c7433b976129e4294dccb,43c574c4658df3a3c82e5b3abdc7e82645e8fc2acb656cf9baede3a2cee06c63,1,0,1,0,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
eafe9536eecf70983d39bacbb30d731ead842fd732fa3a3ee73a01ebdc281f9d,666a690c48141827afa85b29af80920c4b7b10a3033ab99a2a9c20ad22f8ac6b,1,0,1,0,0,0,1,1,126.830864904672,126.830864904672,126.830864904672
eb02279f4e1292667f52d84a88dffeff43b82824d267c70694fa039a97072925,86449ce33e3da662cffd3af0d1c2f640a14d37434456c0e7a31f17624340e3f1,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
eb27ed718624007a62abfca5ff9e68d8504ca1b63aeebbbdf072c75796f4ef25,8f10dd681c70a8430a075db724fe6643f176f1c72dc590933934c102b738ff9d,1,0,1,0,0,0,1,1,238.387475111147,238.387475111147,238.387475111147
ecbaf133b6a78017534ed8ecfd6b5bbf57f19ca96e3b839059d0191608b59a65,83fda1f3d5f72889875df1f6027187d63e7a3485e12bdb2f5b63420814816f7b,1,0,0,1,0,0,1,1,597.059705970597,597.059705970597,597.059705970597
ed60031d2d630aa0505218eb9c81b6a1050a01ab7b34f0626c56e2a97fba114b,6f0353a823b21c8de92cc4f7ff60de94efa3b926a0c3a3d32aad344e39ec9da6,1,0,0,1,0,0,1,1,582.876469465128,582.876469465128,582.876469465128
ed6068213b67a65d17415a0592b915cbcee911ee408074851cb3904b31791bf9,c7ebdaf75bd175f34760e6049a12662f48746f039d1c90cea00fd4ee8330ec1e,1,0,0,1,0,0,1,1,439.134822573166,439.134822573166,439.134822573166
ed66e714e705b1684461d8a73f74f707ac4b2b0337303fd39bfeb830f35c089a,7ac6cd3b4a3013cc9fe3421bc64501d594f94174e4fb8eb60f86d65790e92ba3,1,0,1,0,0,0,1,1,177.563210866541,177.563210866541,177.563210866541
eedb8687c338828b56fceee15ca90fd07b3495240d0386636e3f1b57a221b46f,05ec1fdb628e266e47fcf6e273b75461e48309894e5fea1e68e5bf76c052d221,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
ef992ccdf7b86efd27e96fca6cec5f0eb4c4aafea5e3de6d76b1928320d4f5e5,764aafa7dae1c151a4bc12d57eefb34f70ba1d02233452082ffb5b4b934f0544,1,0,1,0,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
f0691128e9178f2029a9477eae8df473c4fd27d5f8529707a2760595912d9ac5,8f4ad5564694930fbf0581dc725da4c0492f240510d1fce1ac9ff144789bba2c,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
f06ee6b039b3008c9a54bc8543882501f089b2de134e6ce21e93439c8af11d21,2f50b745c301c4ce69e58b930e1686140560d58f7af57deeee6d16de627aa990,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
f2fafb8cbc23e5488c4c7e629bf9da8ca144f14f6fc3864b177036fb33e1f315,4a4bf145035ff5e22d8e4e6fe0f5caccc0e954baf43eb24f1801cc78e43addc8,1,0,1,0,0,0,1,1,415.132422333142,415.132422333142,415.132422333142
f36edddb78befce534b3781c512da5aebd1744a407fbaaefa65e601fbb798337,f47d95f1a6369b85c0ec2381ed4a25efe6dbdf66024ae192b3db206bfee7b6d7,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
f38fd9f23864c909b029237fedd6be209f4475767f26a081ded4ba8dbb23ed92,7d3567840cd0b808a17360776cdaf05caa3fb80264dceac459a03e1573d4041d,1,0,0,1,0,0,1,1,522.870468865068,522.870468865068,522.870468865068
f526c818d6015da37129bdaa3a05739525023be98b0006e33036d5cca6058836,bae78d383e53f12e2abb193ba88c5a624da79406c65549f2df5e63aa88c31064,1,0,0,1,0,0,1,1,562.692632899654,562.692632899654,562.692632899654
f7ef31de259a8f7f7a0c9db4bc9e1a74756dd04129fbb9ab1a2f60ae9e887ae1,2271a5d08bec19ae9594a975cf8d6d2b3f4cfed6eb307839521fa56cafbd34d1,1,0,0,1,0,0,1,1,47.4592913836838,47.4592913836838,47.4592913836838
f9048503db7f38d9e6d41e434e6fcfaa209264c160c70e58e9264960e8c78c75,55b973dab8479538b86bdcc63fcc2a4c9c3a7da4250fb15fdd43add19bfd0bb3,1,0,1,0,0,0,1,1,520.688432479611,520.688432479611,520.688432479611
fa0ca7c252a53cb1024b8ed2c7d8241010360c1ff8d9310c0053d6eb0dc635c1,055ab48fcba19c0d242adb674bab15e2c6c82c5a0f0d67d504999b0a8350c4db,1,0,1,0,0,0,1,1,602.514796934239,602.514796934239,602.514796934239
fa4d4f4d7f1e786bdd48c9406f5695884890b39f27bb2be52cf9c484ab7b9701,b6c76d4287a2edcbe57f48a2ff6708309618d40918e206a8909b40e08ceef305,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
fb58d2fec5c2cba2217a3a0ce1cf4698f2dfb071306a0dfb2c093cab2777cd4d,629109be8ba3f06dbdf12fe55870b3d5eea5a63c3790519ecde882e1caaf60c8,1,0,1,0,0,0,1,1,202.656629299294,202.656629299294,202.656629299294
fb590e1ceb300c614b6b88c93e751cc7063ef476ff6421b35b3d62915ba22aa1,c50af38951cbf6b387e73d181274f04c5aaaebbe6e1bf2aaf0c757b100647d9e,1,0,0,1,0,0,1,1,121.921283037395,121.921283037395,121.921283037395
fbc166b2c1420f84348d4ee9b15f062d529eb6631826b9739bb749f4c594c324,e9dfc4f7a431577749c00caefa6ac99bb018c3a3e77746d44dafa1a1fd52c16f,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
fcc878c3ca805d11777bca2a99d9c6bb83a2aacdd70235f492c27f5b254b61f6,b16beadd71f15c7edb1624880136608501ccb2f0356f85bf288aad5ed2cc2a01,1,0,1,0,0,0,1,1,405.313258598587,405.313258598587,405.313258598587
fce646d2695820e14774146778c6507ddddca4bf6d0e916d1cf3b64cc8950740,fcb9ea904b6e1b28b3a5aabeb425b7d193faa8233286d68e135a71c74d42cdd9,1,0,1,0,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
fcecea370dca1b8032005d1daa54f55b706a18299b5c92a80294a2fec238d694,08bf15290402b6235ee5c6d2bdf31931bd08c05f3ece9c011ea27b433f5fbef3,1,0,1,0,0,0,1,1,374.764749202193,374.764749202193,374.764749202193
fd84cd13ec2b14227dd2fd0ddcb4205827705bb0a62463610f54fda6405ea245,b55aa94c613d42ac9fc3b74d416c1844eef8fba824c94c1e76c71f1b3342b571,1,0,1,0,0,0,1,1,415.132422333142,415.132422333142,415.132422333142
fd91985fc57cf61154f091f71fdd3c7729f5e1532aade38794221d6fbc68de6c,5475e036f1d2768c4c4af7739f5a4d0322f75941bbacefbf3920ee49cffdf3f0,1,0,0,1,0,0,1,1,607.969887897881,607.969887897881,607.969887897881
fe9d740f89bd9784cf264b7d556c335908b7ef507df3fc2a6dc749784dbf8678,4e0bc84267b8efa2603a8eaa9129a611eb3d2cd81b80dfebf56a531101f27d93,1,0,1,0,0,0,1,1,537.053705370537,537.053705370537,537.053705370537
