a0,loc0,lfw0,seed_id,base_seed,derived_seed,mode,metric,M0_mean,mode_mean,paired_difference_mean,paired_absolute_difference_mean,paired_difference_q05,paired_difference_median,paired_difference_q95,paired_difference_min,paired_difference_max,nonzero_difference_share
2,1,0,2,20260724,20360727,M2L,reachableShare,0.999450757575758,0.99992297979798,0.000472222222222222,0.000472222222222222,0,0,0,0,0.267676767676768,0.004
2,1,0,2,20260724,20360727,M2L,CScenarioMean,19.0228851364996,19.0199211193176,-0.00296401718193857,0.00870656463272542,0,0,0,-3.23517878563211,4.10743100770681,0.0065
2,1,0,2,20260724,20360727,M2L,W3Failed,0.074,0.035,-0.039,0.039,0,0,0,-7,0,0.0175
2,1,0,2,20260724,20360727,M2L,W3Closed,0.0315,0.012,-0.0195,0.0195,0,0,0,-6,0,0.0055
2,1,0,2,20260724,20360727,M2H,Dtotal,2.49570411586613,5.5360990644519,3.04039494858577,3.04039494858577,0,0,0,0,493.412977661402,0.021
2,1,0,2,20260724,20360727,M2H,fullLoss,0,0.0005,0.0005,0.0005,0,0,0,0,1,0.0005
2,1,0,2,20260724,20360727,M2H,A0Share,0.000549242424242424,0.000893939393939394,0.00034469696969697,0.00034469696969697,0,0,0,0,0.19949494949495,0.0055
2,1,0,2,20260724,20360727,M2H,reachableShare,0.999450757575758,0.999106060606061,-0.00034469696969697,0.00034469696969697,0,0,0,-0.19949494949495,0,0.0055
2,1,0,2,20260724,20360727,M2H,CScenarioMean,19.0228851364996,19.033202831754,0.0103176952544052,0.0133159655983083,0,0,0,-2.80662770066043,2.84195074971116,0.0245
2,1,0,2,20260724,20360727,M2H,W3Failed,0.074,0.1515,0.0775,0.0775,0,0,0,0,13,0.0235
2,1,0,2,20260724,20360727,M2H,W3Closed,0.0315,0.058,0.0265,0.0265,0,0,0,0,6,0.0115
4,4,0,2,20260724,22060778,M1,Dtotal,158.006300630063,164.169871532608,6.1635709025448,41.219349207648,-115.375173881025,0,161.470692523798,-607.969887897881,607.969887897881,0.4375
4,4,0,2,20260724,22060778,M1,fullLoss,0.019,0.0225,0.0035,0.0095,0,0,0,-1,1,0.0095
4,4,0,2,20260724,22060778,M1,A0Share,0.0407222222222222,0.0455984848484849,0.00487626262626263,0.0158030303030303,-0.0202020202020202,0,0.0606060606060606,-0.358585858585859,0.555555555555556,0.1765
4,4,0,2,20260724,22060778,M1,reachableShare,0.959277777777778,0.954401515151516,-0.00487626262626263,0.0158030303030303,-0.0606060606060607,0,0.0202020202020202,-0.555555555555556,0.358585858585859,0.1765
4,4,0,2,20260724,22060778,M1,CScenarioMean,19.8561692713784,19.8859903944375,0.0298211230590688,0.501659921801823,-1.57866962903555,0,1.70034724308401,-14.7761368462515,15.5981619100997,0.539
4,4,0,2,20260724,22060778,M1,W3Failed,4.49,4.611,0.121,1.264,-4,0,4,-9,9,0.501
4,4,0,2,20260724,22060778,M1,W3Closed,1.963,2.071,0.108,0.737,-2,0,3,-8,11,0.313
4,4,0,2,20260724,22060778,M2L,Dtotal,158.006300630063,90.2672994572184,-67.7390011728445,67.7390011728445,-282.573711916646,-21.2748547582031,0,-607.969887897881,0,0.579
4,4,0,2,20260724,22060778,M2L,fullLoss,0.019,0.0045,-0.0145,0.0145,0,0,0,-1,0,0.0145
4,4,0,2,20260724,22060778,M2L,A0Share,0.0407222222222222,0.0174469696969697,-0.0232752525252525,0.0232752525252525,-0.186868686868687,0,0,-0.527777777777778,0,0.2095
4,4,0,2,20260724,22060778,M2L,reachableShare,0.959277777777778,0.98255303030303,0.0232752525252525,0.0232752525252525,0,0,0.186868686868687,0,0.527777777777778,0.2095
4,4,0,2,20260724,22060778,M2L,CScenarioMean,19.8561692713784,19.3523790542312,-0.503790217147273,0.705451069556537,-3.07503494556377,0,0.0730292201289551,-16.5245004184779,10.3103752350409,0.469
4,4,0,2,20260724,22060778,M2L,W3Failed,4.49,2.385,-2.105,2.105,-7,-1,0,-13,0,0.6245
4,4,0,2,20260724,22060778,M2L,W3Closed,1.963,0.8635,-1.0995,1.0995,-5,0,0,-10,0,0.3825
4,4,0,2,20260724,22060778,M2H,Dtotal,158.006300630063,253.648092081936,95.6417914518724,95.6417914518724,0,61.9152824373346,331.669530589422,0,607.969887897881,0.7005
4,4,0,2,20260724,22060778,M2H,fullLoss,0.019,0.051,0.032,0.032,0,0,0,0,1,0.032
4,4,0,2,20260724,22060778,M2H,A0Share,0.0407222222222222,0.0872853535353536,0.0465631313131313,0.0465631313131313,0,0,0.265151515151515,0,0.628787878787879,0.353
4,4,0,2,20260724,22060778,M2H,reachableShare,0.959277777777778,0.912714646464647,-0.0465631313131313,0.0465631313131313,-0.265151515151515,0,0,-0.628787878787879,0,0.353
4,4,0,2,20260724,22060778,M2H,CScenarioMean,19.8561692713784,20.5718021190399,0.715632847661411,1.13538365968698,-1.25814381443274,0.117789597357763,4.43315860577075,-10.8472702160561,15.4391129183966,0.7305
4,4,0,2,20260724,22060778,M2H,W3Failed,4.49,7.387,2.897,2.897,0,3,7,0,11,0.7595
4,4,0,2,20260724,22060778,M2H,W3Closed,1.963,3.74,1.777,1.777,0,1,6,0,12,0.523
6,7,0,2,20260724,23760829,M1,Dtotal,267.936475465728,270.918091809181,2.98161634345253,32.5700297302458,-101.464691923738,0,112.102119302839,-532.689632599624,607.969887897881,0.381
6,7,0,2,20260724,23760829,M1,fullLoss,0.059,0.066,0.007,0.01,0,0,0,-1,1,0.01
6,7,0,2,20260724,23760829,M1,A0Share,0.110335858585859,0.113689393939394,0.00335353535353535,0.0243282828282828,-0.0808080808080808,0,0.103535353535354,-0.5,0.53030303030303,0.221
6,7,0,2,20260724,23760829,M1,reachableShare,0.889664141414142,0.886310606060606,-0.00335353535353535,0.0243282828282828,-0.108585858585859,0,0.0808080808080809,-0.53030303030303,0.5,0.221
6,7,0,2,20260724,23760829,M1,CScenarioMean,20.7858225870161,20.8225499959529,0.0367274089367717,0.622920665773085,-2.05028607425233,0,2.2186128031213,-9.09253911551973,11.9993825368382,0.575
6,7,0,2,20260724,23760829,M1,W3Failed,7.767,7.852,0.085,1.258,-4,0,4,-9,10,0.504
6,7,0,2,20260724,23760829,M1,W3Closed,4.0765,4.1885,0.112,0.885,-3,0,3,-11,11,0.347
6,7,0,2,20260724,23760829,M2L,Dtotal,267.936475465728,209.3136131795,-58.6228622862286,58.6228622862286,-243.842566074789,-5.45509096364185,0,-607.969887897881,0,0.5105
6,7,0,2,20260724,23760829,M2L,fullLoss,0.059,0.0485,-0.0105,0.0105,0,0,0,-1,0,0.0105
6,7,0,2,20260724,23760829,M2L,A0Share,0.110335858585859,0.0748232323232324,-0.0355126262626263,0.0355126262626263,-0.227272727272727,0,0,-0.522727272727273,0,0.2595
6,7,0,2,20260724,23760829,M2L,reachableShare,0.889664141414142,0.925176767676768,0.0355126262626263,0.0355126262626263,0,0,0.222222222222222,0,0.522727272727273,0.2595
6,7,0,2,20260724,23760829,M2L,CScenarioMean,20.7858225870161,20.4186479360168,-0.367174650999316,0.792797228486608,-3.2931171031664,0,1.25128961986567,-9.69548363613851,12.7508596847634,0.524
6,7,0,2,20260724,23760829,M2L,W3Failed,7.767,5.612,-2.155,2.155,-7,-1,0,-13,0,0.59
6,7,0,2,20260724,23760829,M2L,W3Closed,4.0765,2.724,-1.3525,1.3525,-6,0,0,-11,0,0.3815
6,7,0,2,20260724,23760829,M2H,Dtotal,267.936475465728,335.429315658839,67.4928401931102,67.4928401931102,0,27.8209639145732,242.206038785697,0,607.969887897881,0.6
6,7,0,2,20260724,23760829,M2H,fullLoss,0.059,0.0835,0.0245,0.0245,0,0,0,0,1,0.0245
6,7,0,2,20260724,23760829,M2H,A0Share,0.110335858585859,0.163743686868687,0.0534078282828283,0.0534078282828283,0,0,0.265151515151515,0,0.654040404040404,0.3855
6,7,0,2,20260724,23760829,M2H,reachableShare,0.889664141414142,0.836256313131314,-0.0534078282828283,0.0534078282828283,-0.265151515151515,0,0,-0.654040404040404,0,0.3855
6,7,0,2,20260724,23760829,M2H,CScenarioMean,20.7858225870161,21.2288538610746,0.443031274058474,1.23534250181329,-2.82782461425417,0.0052687579653643,4.06205296525475,-26.5269420434645,12.2126300678073,0.6845
6,7,0,2,20260724,23760829,M2H,W3Failed,7.767,10.549,2.782,2.782,0,2,8,0,13,0.7245
6,7,0,2,20260724,23760829,M2H,W3Closed,4.0765,6.1145,2.038,2.038,0,1,7,0,13,0.553
5,4,0,3,20260725,22760800,M1,Dtotal,342.114529634781,344.142050568693,2.02752093391157,46.057469383302,-143.46889234378,0,144.83266508469,-549.054905490549,563.783651092382,0.5065
5,4,0,3,20260725,22760800,M1,fullLoss,0.0955,0.0975,0.002,0.03,0,0,0,-1,1,0.03
5,4,0,3,20260725,22760800,M1,A0Share,0.144843434343434,0.152320707070707,0.00747727272727273,0.0528383838383839,-0.191919191919192,0,0.207070707070707,-0.547979797979798,0.616161616161616,0.4245
5,4,0,3,20260725,22760800,M1,reachableShare,0.855156565656566,0.847679292929293,-0.00747727272727273,0.0528383838383839,-0.207070707070707,0,0.191919191919192,-0.616161616161616,0.547979797979798,0.4245
5,4,0,3,20260725,22760800,M1,CScenarioMean,21.4013913450618,21.3905586206248,-0.0108327244370308,1.31362576641457,-3.67607547874229,0,3.61596448932519,-18.1496890417161,13.7619045162676,0.8615
5,4,0,3,20260725,22760800,M1,W3Failed,9.9825,10.1515,0.169,2.037,-5,0,5,-12,13,0.7045
5,4,0,3,20260725,22760800,M1,W3Closed,5.4695,5.61,0.1405,1.5875,-4,0,5,-11,12,0.601
5,4,0,3,20260725,22760800,M2L,Dtotal,342.114529634781,246.577203174863,-95.5373264599186,95.5373264599186,-311.75844857213,-67.0976188527944,0,-593.241142296048,0,0.759
5,4,0,3,20260725,22760800,M2L,fullLoss,0.0955,0.0445,-0.051,0.051,-1,0,0,-1,0,0.051
5,4,0,3,20260725,22760800,M2L,A0Share,0.144843434343434,0.0630997474747475,-0.081743686868687,0.081743686868687,-0.313131313131313,-0.0101010101010101,0,-0.734848484848485,0,0.5155
5,4,0,3,20260725,22760800,M2L,reachableShare,0.855156565656566,0.936900252525253,0.0817436868686869,0.0817436868686869,0,0.0101010101010101,0.313131313131313,0,0.734848484848485,0.5155
5,4,0,3,20260725,22760800,M2L,CScenarioMean,21.4013913450618,20.3175448930644,-1.0838464519974,1.86419175849986,-5.64667045161494,-0.757009921206716,2.75469688203903,-17.230091871762,21.7233657119133,0.835
5,4,0,3,20260725,22760800,M2L,W3Failed,9.9825,6.3405,-3.642,3.642,-8,-4,0,-14,0,0.876
5,4,0,3,20260725,22760800,M2L,W3Closed,5.4695,2.787,-2.6825,2.6825,-7,-2,0,-11,0,0.7335
5,4,0,3,20260725,22760800,M2H,Dtotal,342.114529634781,433.133267872241,91.01873823746,91.01873823746,0,61.0970187927883,301.121021193028,0,607.969887897881,0.769
5,4,0,3,20260725,22760800,M2H,fullLoss,0.0955,0.162,0.0665,0.0665,0,0,1,0,1,0.0665
5,4,0,3,20260725,22760800,M2H,A0Share,0.144843434343434,0.258402777777778,0.113559343434344,0.113559343434344,0,0.0555555555555556,0.378787878787879,0,0.757575757575758,0.6935
5,4,0,3,20260725,22760800,M2H,reachableShare,0.855156565656566,0.741597222222223,-0.113559343434344,0.113559343434344,-0.378787878787879,-0.0555555555555556,0,-0.757575757575758,0,0.6935
5,4,0,3,20260725,22760800,M2H,CScenarioMean,21.4013913450618,22.6103139018287,1.20892255676685,2.58434068112427,-4.73367029168407,1.0036901661651,6.96205728117452,-17.1457473154779,18.0841168686415,0.9275
5,4,0,3,20260725,22760800,M2H,W3Failed,9.9825,14.3505,4.368,4.368,0,4,9,0,13,0.945
5,4,0,3,20260725,22760800,M2H,W3Closed,5.4695,8.995,3.5255,3.5255,0,3,8,0,13,0.838
2,6,0,3,20260725,20860743,M1,Dtotal,2.27763685459455,2.58503123039577,0.307394375801216,0.45004500450045,0,0,0,-73.6437280091645,177.563210866541,0.0085
2,6,0,3,20260725,20860743,M1,fullLoss,0,0,0,0,0,0,0,0,0,0
2,6,0,3,20260725,20860743,M1,A0Share,0.000446969696969697,0.000654040404040404,0.000207070707070707,0.000247474747474747,0,0,0,-0.0404040404040404,0.186868686868687,0.0025
2,6,0,3,20260725,20860743,M1,reachableShare,0.99955303030303,0.99934595959596,-0.000207070707070707,0.000247474747474747,0,0,0,-0.186868686868687,0.0404040404040404,0.0025
2,6,0,3,20260725,20860743,M1,CScenarioMean,19.0231778422057,19.0232633071389,8.54649332147961e-05,0.00595718147132877,0,0,0,-3.2155646418409,2.44119551930289,0.0135
2,6,0,3,20260725,20860743,M1,W3Failed,0.067,0.081,0.014,0.023,0,0,0,-2,5,0.012
2,6,0,3,20260725,20860743,M1,W3Closed,0.0225,0.027,0.0045,0.0085,0,0,0,-2,6,0.0045
2,6,0,3,20260725,20860743,M2L,Dtotal,2.27763685459455,1.08924528816518,-1.18839156642937,1.18839156642937,0,0,0,-410.222840465865,0,0.013
2,6,0,3,20260725,20860743,M2L,fullLoss,0,0,0,0,0,0,0,0,0,0
2,6,0,3,20260725,20860743,M2L,A0Share,0.000446969696969697,0.000116161616161616,-0.000330808080808081,0.000330808080808081,0,0,0,-0.181818181818182,0,0.003
2,6,0,3,20260725,20860743,M2L,reachableShare,0.99955303030303,0.999883838383838,0.000330808080808081,0.000330808080808081,0,0,0,0,0.181818181818182,0.003
2,6,0,3,20260725,20860743,M2L,CScenarioMean,19.0231778422057,19.0171402218241,-0.00603762038163869,0.00959446520605336,0,0,0,-4.56536822778353,3.52402504319568,0.008
2,6,0,3,20260725,20860743,M2L,W3Failed,0.067,0.029,-0.038,0.038,0,0,0,-8,0,0.0145
2,6,0,3,20260725,20860743,M2L,W3Closed,0.0225,0.0075,-0.015,0.015,0,0,0,-6,0,0.006
2,6,0,3,20260725,20860743,M2H,Dtotal,2.27763685459455,4.12473065488367,1.84709380028912,1.84709380028912,0,0,0,0,364.945585467638,0.0195
2,6,0,3,20260725,20860743,M2H,fullLoss,0,0.0005,0.0005,0.0005,0,0,0,0,1,0.0005
2,6,0,3,20260725,20860743,M2H,A0Share,0.000446969696969697,0.000901515151515151,0.000454545454545455,0.000454545454545455,0,0,0,0,0.217171717171717,0.0045
2,6,0,3,20260725,20860743,M2H,reachableShare,0.99955303030303,0.999098484848485,-0.000454545454545454,0.000454545454545454,0,0,0,-0.217171717171717,0,0.0045
2,6,0,3,20260725,20860743,M2H,CScenarioMean,19.0231778422057,19.0390912940778,0.0159134518721076,0.0162356974173481,0,0,0,-0.322245545240513,4.57396860350589,0.02
2,6,0,3,20260725,20860743,M2H,W3Failed,0.067,0.135,0.068,0.068,0,0,0,0,8,0.022
2,6,0,3,20260725,20860743,M2H,W3Closed,0.0225,0.051,0.0285,0.0285,0,0,0,0,7,0.012
2,1,0,3,20260725,20360728,M1,Dtotal,3.00289119821073,2.78318740965006,-0.219703788560674,0.717208084444808,0,0,0,-261.298857158443,230.750347762049,0.0085
2,1,0,3,20260725,20360728,M1,fullLoss,0.0005,0.0005,0,0,0,0,0,0,0,0
2,1,0,3,20260725,20360728,M1,A0Share,0.000448232323232323,0.000443181818181818,-5.05050505050505e-06,0.000191919191919192,0,0,0,-0.186868686868687,0.186868686868687,0.0015
2,1,0,3,20260725,20360728,M1,reachableShare,0.999551767676768,0.999556818181818,5.05050505050503e-06,0.000191919191919192,0,0,0,-0.186868686868687,0.186868686868687,0.0015
2,1,0,3,20260725,20360728,M1,CScenarioMean,19.0282274376423,19.0242687015407,-0.00395873610161533,0.00811350613672545,0,0,0,-2.07755585154487,2.85553396305597,0.0105
2,1,0,3,20260725,20360728,M1,W3Failed,0.077,0.067,-0.01,0.022,0,0,0,-6,3,0.011
2,1,0,3,20260725,20360728,M1,W3Closed,0.031,0.0265,-0.0045,0.0095,0,0,0,-4,2,0.006
2,1,0,3,20260725,20360728,M2L,Dtotal,3.00289119821073,1.40536780950822,-1.59752338870251,1.59752338870251,0,0,0,-607.969887897881,0,0.0135
2,1,0,3,20260725,20360728,M2L,fullLoss,0.0005,0,-0.0005,0.0005,0,0,0,-1,0,0.0005
2,1,0,3,20260725,20360728,M2L,A0Share,0.000448232323232323,0.000164141414141414,-0.000284090909090909,0.000284090909090909,0,0,0,-0.23989898989899,0,0.003
2,1,0,3,20260725,20360728,M2L,reachableShare,0.999551767676768,0.999835858585859,0.000284090909090909,0.000284090909090909,0,0,0,0,0.23989898989899,0.003
2,1,0,3,20260725,20360728,M2L,CScenarioMean,19.0282274376423,19.0194012504751,-0.00882618716719259,0.015113277075914,0,0,0,-7.24785821715329,6.28708990872139,0.0085
2,1,0,3,20260725,20360728,M2L,W3Failed,0.077,0.0345,-0.0425,0.0425,0,0,0,-8,0,0.015
2,1,0,3,20260725,20360728,M2L,W3Closed,0.031,0.011,-0.02,0.02,0,0,0,-9,0,0.007
2,1,0,3,20260725,20360728,M2H,Dtotal,3.00289119821073,5.72770913454982,2.72481793633909,2.72481793633909,0,0,0,0,405.313258598587,0.02
2,1,0,3,20260725,20360728,M2H,fullLoss,0.0005,0.001,0.0005,0.0005,0,0,0,0,1,0.0005
2,1,0,3,20260725,20360728,M2H,A0Share,0.000448232323232323,0.00166792929292929,0.00121969696969697,0.00121969696969697,0,0,0,0,0.28030303030303,0.0085
2,1,0,3,20260725,20360728,M2H,reachableShare,0.999551767676768,0.998332070707071,-0.00121969696969697,0.00121969696969697,0,0,0,-0.28030303030303,0,0.0085
2,1,0,3,20260725,20360728,M2H,CScenarioMean,19.0282274376423,19.0397063554718,0.011478917829463,0.013423527258797,0,0,0,-0.849923568549865,4.02037725203289,0.0225
2,1,0,3,20260725,20360728,M2H,W3Failed,0.077,0.164,0.087,0.087,0,0,0,0,9,0.0235
2,1,0,3,20260725,20360728,M2H,W3Closed,0.031,0.0685,0.0375,0.0375,0,0,0,0,6,0.0125
4,4,0,3,20260725,22060779,M1,Dtotal,161.6954422715,169.654556364727,7.95911409322751,41.602842102392,-115.375173881024,0,165.834765294711,-532.689632599624,607.969887897881,0.453
4,4,0,3,20260725,22060779,M1,fullLoss,0.021,0.026,0.005,0.011,0,0,0,-1,1,0.011
4,4,0,3,20260725,22060779,M1,A0Share,0.0467474747474748,0.0511237373737374,0.00437626262626263,0.0167449494949495,-0.0202020202020202,0,0.0858585858585859,-0.383838383838384,0.487373737373737,0.1735
4,4,0,3,20260725,22060779,M1,reachableShare,0.953252525252526,0.948876262626263,-0.00437626262626263,0.0167449494949495,-0.0858585858585859,0,0.0202020202020202,-0.487373737373737,0.383838383838384,0.1735
4,4,0,3,20260725,22060779,M1,CScenarioMean,19.8886296827093,19.8786479971086,-0.00998168560067621,0.481016193954208,-1.49554827429093,0,1.38707123643784,-16.4437487878924,11.5178273876353,0.553
4,4,0,3,20260725,22060779,M1,W3Failed,4.7135,4.8265,0.113,1.299,-3,0,4,-9,10,0.536
4,4,0,3,20260725,22060779,M1,W3Closed,2.107,2.219,0.112,0.729,-2,0,3,-7,11,0.322
4,4,0,3,20260725,22060779,M2L,Dtotal,161.6954422715,96.623844202602,-65.0715980688977,65.0715980688977,-243.842566074789,-26.1844366254807,0,-607.969887897881,0,0.59
4,4,0,3,20260725,22060779,M2L,fullLoss,0.021,0.0075,-0.0135,0.0135,0,0,0,-1,0,0.0135
4,4,0,3,20260725,22060779,M2L,A0Share,0.0467474747474748,0.0198421717171717,-0.0269053030303031,0.0269053030303031,-0.194444444444444,0,0,-0.54040404040404,0,0.2255
4,4,0,3,20260725,22060779,M2L,reachableShare,0.953252525252526,0.980157828282828,0.026905303030303,0.026905303030303,0,0,0.191919191919192,0,0.54040404040404,0.2255
4,4,0,3,20260725,22060779,M2L,CScenarioMean,19.8886296827093,19.388282971025,-0.500346711684214,0.715103530166623,-3.04536422723352,0,0.192998435303249,-13.7407739296955,15.6056110223716,0.475
4,4,0,3,20260725,22060779,M2L,W3Failed,4.7135,2.5485,-2.165,2.165,-7,-1,0,-14,0,0.6455
4,4,0,3,20260725,22060779,M2L,W3Closed,2.107,0.915,-1.192,1.192,-5,0,0,-10,0,0.397
4,4,0,3,20260725,22060779,M2H,Dtotal,161.6954422715,261.250579603415,99.5551373319149,99.5551373319149,0,66.2793552082481,328.123721463055,0,607.969887897881,0.7205
4,4,0,3,20260725,22060779,M2H,fullLoss,0.021,0.053,0.032,0.032,0,0,0,0,1,0.032
4,4,0,3,20260725,22060779,M2H,A0Share,0.0467474747474748,0.0938219696969698,0.047074494949495,0.047074494949495,0,0,0.257575757575758,0,0.580808080808081,0.3605
4,4,0,3,20260725,22060779,M2H,reachableShare,0.953252525252526,0.906178030303031,-0.047074494949495,0.047074494949495,-0.257575757575758,0,0,-0.580808080808081,0,0.3605
4,4,0,3,20260725,22060779,M2H,CScenarioMean,19.8886296827093,20.5217089762733,0.633079293564053,1.10948643761518,-1.41615424142941,0.132379881153138,3.94049297604847,-17.244223428985,15.6147470722645,0.7525
4,4,0,3,20260725,22060779,M2H,W3Failed,4.7135,7.7035,2.99,2.99,0,3,7,0,12,0.7845
4,4,0,3,20260725,22060779,M2H,W3Closed,2.107,3.9335,1.8265,1.8265,0,1,6,0,12,0.552
6,7,0,3,20260725,23760830,M1,Dtotal,261.402913018575,264.224558819518,2.82164580094373,29.728881979107,-87.2814554182691,0,116.193437525571,-583.421978561492,598.150724163325,0.3395
6,7,0,3,20260725,23760830,M1,fullLoss,0.065,0.068,0.003,0.006,0,0,0,-1,1,0.006
6,7,0,3,20260725,23760830,M1,A0Share,0.11110101010101,0.113630050505051,0.00252904040404041,0.0195340909090909,-0.0404040404040404,0,0.0883838383838384,-0.52020202020202,0.5,0.2065
6,7,0,3,20260725,23760830,M1,reachableShare,0.88889898989899,0.88636994949495,-0.0025290404040404,0.0195340909090909,-0.0883838383838383,0,0.0378787878787878,-0.5,0.52020202020202,0.2065
6,7,0,3,20260725,23760830,M1,CScenarioMean,20.8405382024422,20.8372773659881,-0.00326083645407591,0.558700867930873,-1.5438619825013,0,1.85872569733494,-12.3320733658811,11.4623110391323,0.534
6,7,0,3,20260725,23760830,M1,W3Failed,7.591,7.718,0.127,1.13,-3,0,4,-10,9,0.4645
6,7,0,3,20260725,23760830,M1,W3Closed,4.0685,4.1735,0.105,0.786,-3,0,3,-9,10,0.309
6,7,0,3,20260725,23760830,M2L,Dtotal,261.402913018575,207.062433516079,-54.3404795024957,54.3404795024957,-237.296456918419,0,0,-607.969887897881,0,0.482
6,7,0,3,20260725,23760830,M2L,fullLoss,0.065,0.053,-0.012,0.012,0,0,0,-1,0,0.012
6,7,0,3,20260725,23760830,M2L,A0Share,0.11110101010101,0.0777803030303031,-0.0333207070707071,0.0333207070707071,-0.212121212121212,0,0,-0.580808080808081,0,0.244
6,7,0,3,20260725,23760830,M2L,reachableShare,0.88889898989899,0.922219696969697,0.0333207070707071,0.0333207070707071,0,0,0.20959595959596,0,0.580808080808081,0.244
6,7,0,3,20260725,23760830,M2L,CScenarioMean,20.8405382024422,20.4754424062812,-0.365095796160917,0.781778965623045,-3.3961097476591,0,1.53377833441397,-12.0976832578441,11.693721697869,0.491
6,7,0,3,20260725,23760830,M2L,W3Failed,7.591,5.5785,-2.0125,2.0125,-7,-1,0,-13,0,0.562
6,7,0,3,20260725,23760830,M2L,W3Closed,4.0685,2.773,-1.2955,1.2955,-6,0,0,-11,0,0.3675
6,7,0,3,20260725,23760830,M2H,Dtotal,261.402913018575,327.329051086927,65.9261380683523,65.9261380683523,0,22.0931184027494,251.479693423888,0,607.969887897881,0.5845
6,7,0,3,20260725,23760830,M2H,fullLoss,0.065,0.085,0.02,0.02,0,0,0,0,1,0.02
6,7,0,3,20260725,23760830,M2H,A0Share,0.11110101010101,0.160383838383839,0.0492828282828283,0.0492828282828283,0,0,0.265151515151515,0,0.611111111111111,0.3655
6,7,0,3,20260725,23760830,M2H,reachableShare,0.88889898989899,0.839616161616162,-0.0492828282828283,0.0492828282828283,-0.265151515151515,0,0,-0.611111111111111,0,0.3655
6,7,0,3,20260725,23760830,M2H,CScenarioMean,20.8405382024422,21.2670244216315,0.426486219189325,1.18757944513371,-3.01726434510344,0.0052687579653643,4.13769560056949,-18.696274620325,14.3601332511917,0.666
6,7,0,3,20260725,23760830,M2H,W3Failed,7.591,10.2475,2.6565,2.6565,0,2,7,0,13,0.71
6,7,0,3,20260725,23760830,M2H,W3Closed,4.0685,5.95,1.8815,1.8815,0,1,7,0,12,0.522
