a0,loc0,lfw0,seed_id,base_seed,record_group,record_count,metric,M0_mean,M1_mean,paired_difference_mean,paired_absolute_difference_mean,paired_difference_q05,paired_difference_median,paired_difference_q95,maximum_absolute_difference,nonzero_difference_share
2,1,0,2,20260724,contains_a6,1,W3Closed,3,4,1,1,1,1,1,1,1
2,1,0,2,20260724,no_a6,1999,Dtotal,2.39557358801049,2.39557358801049,0,0,0,0,0,0,0
2,1,0,2,20260724,no_a6,1999,fullLoss,0,0,0,0,0,0,0,0,0
2,1,0,2,20260724,no_a6,1999,A0Share,0.000544464151267553,0.000544464151267553,0,0,0,0,0,0,0
2,1,0,2,20260724,no_a6,1999,reachableShare,0.999455535848732,0.999455535848732,0,0,0,0,0,0,0
2,1,0,2,20260724,no_a6,1999,CScenarioMean,19.0224316600811,19.0224316600811,0,0,0,0,0,0,0
2,1,0,2,20260724,no_a6,1999,W3Failed,0.0695347673836918,0.0695347673836918,0,0,0,0,0,0,0
2,1,0,2,20260724,no_a6,1999,W3Closed,0.0300150075037519,0.0300150075037519,0,0,0,0,0,0,0
4,4,0,2,20260724,all_records,2000,Dtotal,158.006300630063,157.96320541145,-0.0430952186127705,0.109101819272836,0,0,0,55.6419278291466,0.003
4,4,0,2,20260724,all_records,2000,fullLoss,0.019,0.0185,-0.0005,0.0005,0,0,0,1,0.0005
4,4,0,2,20260724,all_records,2000,A0Share,0.0407222222222222,0.0407260101010101,3.78787878787887e-06,0.000450757575757576,0,0,0,0.244949494949495,0.007
4,4,0,2,20260724,all_records,2000,reachableShare,0.959277777777778,0.95927398989899,-3.78787878787874e-06,0.000450757575757576,0,0,0,0.244949494949495,0.007
4,4,0,2,20260724,all_records,2000,CScenarioMean,19.8561692713784,19.8526519219693,-0.00351734940908373,0.0117421686695128,0,0,0,5.08928872499575,0.013
4,4,0,2,20260724,all_records,2000,W3Failed,4.49,4.483,-0.007,0.014,0,0,0,5,0.0075
4,4,0,2,20260724,all_records,2000,W3Closed,1.963,1.9605,-0.0025,0.0195,0,0,0,7,0.006
4,4,0,2,20260724,contains_a6,26,Dtotal,454.776246855455,451.461230039088,-3.31501681636696,8.39244763637203,-50.7323459618689,0,15.2742546981971,55.6419278291466,0.230769230769231
4,4,0,2,20260724,contains_a6,26,fullLoss,0.153846153846154,0.115384615384615,-0.0384615384615385,0.0384615384615385,0,0,0,1,0.0384615384615385
4,4,0,2,20260724,contains_a6,26,A0Share,0.40510878010878,0.405400155400155,0.000291375291375298,0.0346736596736597,-0.121212121212121,0,0.141414141414141,0.244949494949495,0.538461538461538
4,4,0,2,20260724,contains_a6,26,reachableShare,0.59489121989122,0.594599844599845,-0.000291375291375288,0.0346736596736597,-0.141414141414141,0,0.121212121212121,0.244949494949495,0.538461538461538
4,4,0,2,20260724,contains_a6,26,CScenarioMean,22.3501177702135,22.0795524310532,-0.270565339160287,0.903243743808678,-4.6633539169715,-0.00310679679456172,1.63329455246702,5.08928872499575,1
4,4,0,2,20260724,contains_a6,26,W3Failed,23,22.4615384615385,-0.538461538461538,1.07692307692308,-3,0,2,5,0.576923076923077
4,4,0,2,20260724,contains_a6,26,W3Closed,17.0769230769231,16.8846153846154,-0.192307692307692,1.5,-4,0,6,7,0.461538461538462
4,4,0,2,20260724,no_a6,1974,Dtotal,154.097476616963,154.097476616963,0,0,0,0,0,0,0
4,4,0,2,20260724,no_a6,1974,fullLoss,0.0172239108409321,0.0172239108409321,0,0,0,0,0,0,0
4,4,0,2,20260724,no_a6,1974,A0Share,0.0359228045398258,0.0359228045398258,0,0,0,0,0,0,0
4,4,0,2,20260724,no_a6,1974,reachableShare,0.964077195460174,0.964077195460174,0,0,0,0,0,0,0
4,4,0,2,20260724,no_a6,1974,CScenarioMean,19.8233209122246,19.8233209122246,0,0,0,0,0,0,0
4,4,0,2,20260724,no_a6,1974,W3Failed,4.24620060790274,4.24620060790274,0,0,0,0,0,0,0
4,4,0,2,20260724,no_a6,1974,W3Closed,1.76393110435664,1.76393110435664,0,0,0,0,0,0,0
6,7,0,2,20260724,all_records,2000,Dtotal,267.936475465728,267.455609197283,-0.480866268445026,10.094373073671,-17.4562910836538,0,9.000900090009,434.497995254071,0.113
6,7,0,2,20260724,all_records,2000,fullLoss,0.059,0.0605,0.0015,0.0045,0,0,0,1,0.0045
6,7,0,2,20260724,all_records,2000,A0Share,0.110335858585859,0.111693181818182,0.00135732323232323,0.00675126262626263,0,0,0,0.5,0.07
6,7,0,2,20260724,all_records,2000,reachableShare,0.889664141414142,0.888306818181819,-0.00135732323232323,0.00675126262626263,0,0,0,0.5,0.07
6,7,0,2,20260724,all_records,2000,CScenarioMean,20.7858225870161,20.7806566781725,-0.00516590884359859,0.279496726422628,-0.543447610150618,0,0.566533834581275,24.7943104099794,0.3055
6,7,0,2,20260724,all_records,2000,W3Failed,7.767,7.773,0.006,0.234,-1,0,1,6,0.132
6,7,0,2,20260724,all_records,2000,W3Closed,4.0765,4.085,0.0085,0.1725,0,0,0,7,0.0945
6,7,0,2,20260724,contains_a6,769,Dtotal,378.846845554635,377.596218068432,-1.25062748620293,26.2532459653342,-100.373673731009,0,97.1006191528244,434.497995254071,0.293888166449935
6,7,0,2,20260724,contains_a6,769,fullLoss,0.11963589076723,0.123537061118335,0.00390117035110533,0.011703511053316,0,0,0,1,0.011703511053316
6,7,0,2,20260724,contains_a6,769,A0Share,0.17434093864523,0.177871038079101,0.00353009943387056,0.0175585503934008,-0.0353535353535354,0,0.0606060606060607,0.5,0.182054616384915
6,7,0,2,20260724,contains_a6,769,reachableShare,0.82565906135477,0.822128961920899,-0.00353009943387057,0.0175585503934008,-0.0606060606060606,0,0.0353535353535354,0.5,0.182054616384915
6,7,0,2,20260724,contains_a6,769,CScenarioMean,21.7363057622364,21.722870368625,-0.0134353936114397,0.726909561567304,-1.96319620669814,0,2.10022390467388,24.7943104099794,0.794538361508453
6,7,0,2,20260724,contains_a6,769,W3Failed,10.3563068920676,10.371911573472,0.0156046814044213,0.608582574772432,-2,0,2,6,0.343302990897269
6,7,0,2,20260724,contains_a6,769,W3Closed,5.84655396618986,5.86866059817945,0.0221066319895969,0.448634590377113,-2,0,2,7,0.245773732119636
6,7,0,2,20260724,no_a6,1231,Dtotal,198.651280828548,198.651280828548,0,0,0,0,0,0,0
6,7,0,2,20260724,no_a6,1231,fullLoss,0.0211210398050366,0.0211210398050366,0,0,0,0,0,0,0
6,7,0,2,20260724,no_a6,1231,A0Share,0.0703521814407274,0.0703521814407274,0,0,0,0,0,0,0
6,7,0,2,20260724,no_a6,1231,reachableShare,0.929647818559273,0.929647818559273,0,0,0,0,0,0,0
6,7,0,2,20260724,no_a6,1231,CScenarioMean,20.192060148556,20.192060148556,0,0,0,0,0,0,0
6,7,0,2,20260724,no_a6,1231,W3Failed,6.14947197400487,6.14947197400487,0,0,0,0,0,0,0
6,7,0,2,20260724,no_a6,1231,W3Closed,2.97075548334687,2.97075548334687,0,0,0,0,0,0,0
5,4,0,3,20260725,all_records,2000,Dtotal,342.114529634781,342.198538035621,0.084008400840084,0.213294056678395,0,0,0,174.562910836538,0.0035
5,4,0,3,20260725,all_records,2000,fullLoss,0.0955,0.0955,0,0,0,0,0,0,0
5,4,0,3,20260725,all_records,2000,A0Share,0.144843434343434,0.14482702020202,-1.64141414141413e-05,0.000311868686868687,0,0,0,0.166666666666667,0.008
5,4,0,3,20260725,all_records,2000,reachableShare,0.855156565656566,0.85517297979798,1.64141414141413e-05,0.000311868686868687,0,0,0,0.166666666666667,0.008
5,4,0,3,20260725,all_records,2000,CScenarioMean,21.4013913450618,21.4035277393252,0.00213639426336974,0.00792015532151673,0,0,0,2.21586727611405,0.017
5,4,0,3,20260725,all_records,2000,W3Failed,9.9825,9.982,-0.0005,0.0155,0,0,0,4,0.01
5,4,0,3,20260725,all_records,2000,W3Closed,5.4695,5.4695,0,0.021,0,0,0,8,0.01
5,4,0,3,20260725,contains_a6,34,Dtotal,444.670135462744,449.611806100396,4.941670637652,12.5467092163762,-14.7287456018329,0,91.6455281891826,174.562910836538,0.205882352941176
5,4,0,3,20260725,contains_a6,34,fullLoss,0.0882352941176471,0.0882352941176471,0,0,0,0,0,0,0
5,4,0,3,20260725,contains_a6,34,A0Share,0.401812240047534,0.400846702317291,-0.000965537730243608,0.0183452168746286,-0.0505050505050505,0,0.0782828282828283,0.166666666666667,0.470588235294118
5,4,0,3,20260725,contains_a6,34,reachableShare,0.598187759952466,0.599153297682709,0.000965537730243606,0.0183452168746286,-0.0782828282828283,0,0.0505050505050505,0.166666666666667,0.470588235294118
5,4,0,3,20260725,contains_a6,34,CScenarioMean,21.7368874491969,21.8625576999834,0.125670250786455,0.465891489500984,-1.27451272129531,-0.000382807850233036,1.40325457472051,2.21586727611405,1
5,4,0,3,20260725,contains_a6,34,W3Failed,18.7941176470588,18.7647058823529,-0.0294117647058824,0.911764705882353,-3,0,2,4,0.588235294117647
5,4,0,3,20260725,contains_a6,34,W3Closed,13.5294117647059,13.5294117647059,0,1.23529411764706,-3,0,4,8,0.588235294117647
5,4,0,3,20260725,no_a6,1966,Dtotal,340.340933196251,340.340933196251,0,0,0,0,0,0,0
5,4,0,3,20260725,no_a6,1966,fullLoss,0.0956256358087487,0.0956256358087487,0,0,0,0,0,0,0
5,4,0,3,20260725,no_a6,1966,A0Share,0.140399416340413,0.140399416340413,0,0,0,0,0,0,0
5,4,0,3,20260725,no_a6,1966,reachableShare,0.859600583659587,0.859600583659587,0,0,0,0,0,0,0
5,4,0,3,20260725,no_a6,1966,CScenarioMean,21.3955892761195,21.3955892761195,0,0,0,0,0,0,0
5,4,0,3,20260725,no_a6,1966,W3Failed,9.83011190233978,9.83011190233978,0,0,0,0,0,0,0
5,4,0,3,20260725,no_a6,1966,W3Closed,5.33011190233978,5.33011190233978,0,0,0,0,0,0,0
2,6,0,3,20260725,all_records,2000,Dtotal,2.27763685459455,2.27763685459455,0,0,0,0,0,0,0
2,6,0,3,20260725,all_records,2000,fullLoss,0,0,0,0,0,0,0,0,0
2,6,0,3,20260725,all_records,2000,A0Share,0.000446969696969697,0.000446969696969697,0,0,0,0,0,0,0
2,6,0,3,20260725,all_records,2000,reachableShare,0.99955303030303,0.99955303030303,0,0,0,0,0,0,0
2,6,0,3,20260725,all_records,2000,CScenarioMean,19.0231778422057,19.0231778422057,0,0,0,0,0,0,0
2,6,0,3,20260725,all_records,2000,W3Failed,0.067,0.067,0,0,0,0,0,0,0
2,6,0,3,20260725,all_records,2000,W3Closed,0.0225,0.0225,0,0,0,0,0,0,0
2,6,0,3,20260725,contains_a6,0,Dtotal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,3,20260725,contains_a6,0,fullLoss,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,3,20260725,contains_a6,0,A0Share,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,3,20260725,contains_a6,0,reachableShare,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,3,20260725,contains_a6,0,CScenarioMean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,3,20260725,contains_a6,0,W3Failed,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,3,20260725,contains_a6,0,W3Closed,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,3,20260725,no_a6,2000,Dtotal,2.27763685459455,2.27763685459455,0,0,0,0,0,0,0
2,6,0,3,20260725,no_a6,2000,fullLoss,0,0,0,0,0,0,0,0,0
2,6,0,3,20260725,no_a6,2000,A0Share,0.000446969696969697,0.000446969696969697,0,0,0,0,0,0,0
2,6,0,3,20260725,no_a6,2000,reachableShare,0.99955303030303,0.99955303030303,0,0,0,0,0,0,0
2,6,0,3,20260725,no_a6,2000,CScenarioMean,19.0231778422057,19.0231778422057,0,0,0,0,0,0,0
2,6,0,3,20260725,no_a6,2000,W3Failed,0.067,0.067,0,0,0,0,0,0,0
2,6,0,3,20260725,no_a6,2000,W3Closed,0.0225,0.0225,0,0,0,0,0,0,0
2,1,0,3,20260725,all_records,2000,Dtotal,3.00289119821073,3.00289119821073,0,0,0,0,0,0,0
2,1,0,3,20260725,all_records,2000,fullLoss,0.0005,0.0005,0,0,0,0,0,0,0
2,1,0,3,20260725,all_records,2000,A0Share,0.000448232323232323,0.000448232323232323,0,0,0,0,0,0,0
2,1,0,3,20260725,all_records,2000,reachableShare,0.999551767676768,0.999551767676768,0,0,0,0,0,0,0
2,1,0,3,20260725,all_records,2000,CScenarioMean,19.0282274376423,19.0282274376423,0,0,0,0,0,0,0
2,1,0,3,20260725,all_records,2000,W3Failed,0.077,0.077,0,0,0,0,0,0,0
2,1,0,3,20260725,all_records,2000,W3Closed,0.031,0.031,0,0,0,0,0,0,0
2,1,0,3,20260725,contains_a6,0,Dtotal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,0,3,20260725,contains_a6,0,fullLoss,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,0,3,20260725,contains_a6,0,A0Share,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,0,3,20260725,contains_a6,0,reachableShare,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,0,3,20260725,contains_a6,0,CScenarioMean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,0,3,20260725,contains_a6,0,W3Failed,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,0,3,20260725,contains_a6,0,W3Closed,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,0,3,20260725,no_a6,2000,Dtotal,3.00289119821073,3.00289119821073,0,0,0,0,0,0,0
2,1,0,3,20260725,no_a6,2000,fullLoss,0.0005,0.0005,0,0,0,0,0,0,0
2,1,0,3,20260725,no_a6,2000,A0Share,0.000448232323232323,0.000448232323232323,0,0,0,0,0,0,0
2,1,0,3,20260725,no_a6,2000,reachableShare,0.999551767676768,0.999551767676768,0,0,0,0,0,0,0
2,1,0,3,20260725,no_a6,2000,CScenarioMean,19.0282274376423,19.0282274376423,0,0,0,0,0,0,0
2,1,0,3,20260725,no_a6,2000,W3Failed,0.077,0.077,0,0,0,0,0,0,0
2,1,0,3,20260725,no_a6,2000,W3Closed,0.031,0.031,0,0,0,0,0,0,0
4,4,0,3,20260725,all_records,2000,Dtotal,161.6954422715,161.698169816982,0.00272754548182081,0.042004200420042,0,0,0,28.3664730109374,0.003
4,4,0,3,20260725,all_records,2000,fullLoss,0.021,0.0215,0.0005,0.0005,0,0,0,1,0.0005
4,4,0,3,20260725,all_records,2000,A0Share,0.0467474747474748,0.0467070707070707,-4.04040404040403e-05,0.00025,0,0,0,0.161616161616162,0.007
4,4,0,3,20260725,all_records,2000,reachableShare,0.953252525252526,0.95329292929293,4.04040404040405e-05,0.00025,0,0,0,0.161616161616162,0.007
4,4,0,3,20260725,all_records,2000,CScenarioMean,19.8886296827093,19.8956735908116,0.00704390810229256,0.0136560633186762,0,0,0,10.1676167967656,0.016
4,4,0,3,20260725,all_records,2000,W3Failed,4.7135,4.7135,0,0.008,0,0,0,3,0.0065
4,4,0,3,20260725,all_records,2000,W3Closed,2.107,2.107,0,0.016,0,0,0,3,0.0085
4,4,0,3,20260725,contains_a6,33,Dtotal,464.327424477985,464.492730264762,0.165305786777019,2.54570911636618,-14.7287456018329,0,10.9101819272836,28.3664730109374,0.181818181818182
4,4,0,3,20260725,contains_a6,33,fullLoss,0.121212121212121,0.151515151515152,0.0303030303030303,0.0303030303030303,0,0,0,1,0.0303030303030303
4,4,0,3,20260725,contains_a6,33,A0Share,0.452938475665748,0.450489745944291,-0.00244872972145699,0.0151515151515152,-0.0757575757575758,0,0.0151515151515151,0.161616161616162,0.424242424242424
4,4,0,3,20260725,contains_a6,33,reachableShare,0.547061524334252,0.549510254055709,0.002448729721457,0.0151515151515152,-0.0151515151515152,0,0.0757575757575758,0.161616161616162,0.424242424242424
4,4,0,3,20260725,contains_a6,33,CScenarioMean,22.1517131006846,22.5786166220357,0.426903521351065,0.827640201131891,-0.847242353399277,0.0239059876334196,4.08756809279164,10.1676167967656,0.96969696969697
4,4,0,3,20260725,contains_a6,33,W3Failed,20.3939393939394,20.3939393939394,0,0.484848484848485,-1,0,1,3,0.393939393939394
4,4,0,3,20260725,contains_a6,33,W3Closed,15.1818181818182,15.1818181818182,0,0.96969696969697,-2,0,3,3,0.515151515151515
4,4,0,3,20260725,no_a6,1967,Dtotal,156.61824073982,156.61824073982,0,0,0,0,0,0,0
4,4,0,3,20260725,no_a6,1967,fullLoss,0.0193187595322827,0.0193187595322827,0,0,0,0,0,0,0
4,4,0,3,20260725,no_a6,1967,A0Share,0.0399328824595729,0.0399328824595729,0,0,0,0,0,0,0
4,4,0,3,20260725,no_a6,1967,reachableShare,0.960067117540428,0.960067117540428,0,0,0,0,0,0,0
4,4,0,3,20260725,no_a6,1967,CScenarioMean,19.8506623452445,19.8506623452445,0,0,0,0,0,0,0
4,4,0,3,20260725,no_a6,1967,W3Failed,4.45043213014743,4.45043213014743,0,0,0,0,0,0,0
4,4,0,3,20260725,no_a6,1967,W3Closed,1.88764616166751,1.88764616166751,0,0,0,0,0,0,0
6,7,0,3,20260725,all_records,2000,Dtotal,261.402913018575,259.881624526089,-1.52128849248561,11.400458227641,-27.8209639145733,0,14.7287456018329,563.783651092382,0.1285
6,7,0,3,20260725,all_records,2000,fullLoss,0.065,0.063,-0.002,0.009,0,0,0,1,0.009
6,7,0,3,20260725,all_records,2000,A0Share,0.11110101010101,0.111013888888889,-8.71212121212122e-05,0.00938762626262626,0,0,0,0.446969696969697,0.0835
6,7,0,3,20260725,all_records,2000,reachableShare,0.88889898989899,0.888986111111112,8.71212121212121e-05,0.00938762626262626,0,0,0,0.446969696969697,0.0835
6,7,0,3,20260725,all_records,2000,CScenarioMean,20.8405382024422,20.8463935420459,0.0058553396037447,0.362144645255935,-0.828072526509718,0,0.883320576392954,17.2786918613341,0.3095
6,7,0,3,20260725,all_records,2000,W3Failed,7.591,7.6005,0.0095,0.2765,-1,0,1,6,0.1595
6,7,0,3,20260725,all_records,2000,W3Closed,4.0685,4.0865,0.018,0.216,-1,0,1,7,0.118
6,7,0,3,20260725,contains_a6,788,Dtotal,373.386438782318,369.525300476517,-3.86113830580105,28.9351731666014,-121.103019392848,0,83.4628917437198,563.783651092382,0.326142131979695
6,7,0,3,20260725,contains_a6,788,fullLoss,0.126903553299492,0.121827411167513,-0.0050761421319797,0.0228426395939086,0,0,0,1,0.0228426395939086
6,7,0,3,20260725,contains_a6,788,A0Share,0.177197097882377,0.176975978054658,-0.000221119827718812,0.0238264625954981,-0.0858585858585859,0,0.101010101010101,0.446969696969697,0.211928934010152
6,7,0,3,20260725,contains_a6,788,reachableShare,0.822802902117623,0.823024021945342,0.000221119827718812,0.0238264625954981,-0.101010101010101,0,0.0858585858585859,0.446969696969697,0.211928934010152
6,7,0,3,20260725,contains_a6,788,CScenarioMean,21.8727185599413,21.8875798279712,0.0148612680298089,0.919148845827246,-2.67822019896658,0,3.11104641987104,17.2786918613341,0.785532994923858
6,7,0,3,20260725,contains_a6,788,W3Failed,10.0444162436548,10.0685279187817,0.0241116751269036,0.701776649746193,-2,0,2,6,0.404822335025381
6,7,0,3,20260725,contains_a6,788,W3Closed,5.91370558375634,5.95939086294416,0.0456852791878173,0.548223350253807,-2,0,2,7,0.299492385786802
6,7,0,3,20260725,no_a6,1212,Dtotal,188.595142142477,188.595142142477,0,0,0,0,0,0,0
6,7,0,3,20260725,no_a6,1212,fullLoss,0.0247524752475248,0.0247524752475248,0,0,0,0,0,0,0
6,7,0,3,20260725,no_a6,1212,A0Share,0.0681276460979431,0.0681276460979431,0,0,0,0,0,0,0
6,7,0,3,20260725,no_a6,1212,reachableShare,0.931872353902057,0.931872353902057,0,0,0,0,0,0,0
6,7,0,3,20260725,no_a6,1212,CScenarioMean,20.1694506432761,20.1694506432761,0,0,0,0,0,0,0
6,7,0,3,20260725,no_a6,1212,W3Failed,5.99587458745875,5.99587458745875,0,0,0,0,0,0,0
6,7,0,3,20260725,no_a6,1212,W3Closed,2.86881188118812,2.86881188118812,0,0,0,0,0,0,0
